"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent_1","Consent_Time_First.Click","Consent_Time_Last.Click","Consent_Time_Page.Submit","Consent_Time_Click.Count","EV_Descrip_Time_First.Click","EV_Descrip_Time_Last.Click","EV_Descrip_Time_Page.Submit","EV_Descrip_Time_Click.Count","Charge_Descript_Time_First.Click","Charge_Descript_Time_Last.Click","Charge_Descript_Time_Page.Submit","Charge_Descript_Time_Click.Count","Number.of.Vehicles","Veh1_1","Veh1_2","Veh1_3","Veh1_4","Veh2_1","Veh2_2","Veh2_3","Veh2_4","Veh3_1","Veh3_2","Veh3_3","Veh3_4","Veh4_1","Veh4_2","Veh4_3","Veh4_4","Veh5_1","Veh5_2","Veh5_3","Veh5_4","Primary2","Primary3","Primary4","Primary5","Travel.Time","Modes.of.Transport","QID22","VehParking.at.Work","VehParking.at.Home","Past..Num.of.trips","Future.Num.of.trips","DrivenEV","FamilarEV","Household.MemberNo","Household.Member.Age_1","Household.Member.Age_2","Household.Member.Age_3","Household.Member.Age_4","Household.Member.Age_5","Household.Member.Age_6","Household.Member.Age_7","Household.Member.Age_8","Household.Member.Age_9","Household.Member.Age_10","WorkerNo","Household.Income","Personal_Income","Home.Type","Urban.Rural","Location","Driver","Number.of.Drivers","Gender","Birthyear","Race","Edu","Maritial.Status","mTurk","ID","ScenarioNum","Choice","alt1.price","alt1.charge_time","alt1.detour_time","alt1.amenities","alt2.price","alt2.charge_time","alt2.detour_time","alt2.amenities","alt3.price","alt3.charge_time","alt3.detour_time","alt3.amenities","Block"
"11/16/2019 9:59","11/16/2019 10:07",0,"184.89.129.208",100,501,1,"11/16/2019 10:07","R_2c2CrQ0N4jjYo1Z",NA,NA,NA,NA,28.49859619,-81.53530121,"anonymous","EN",1,75.742,78.704,80.13,2,0,0,73.11,0,0,0,23.544,0,2,"Toyota Echo","5000",2001,"No","","",NA,"","","",NA,"","",NA,NA,"","",NA,NA,"",NA,NA,NA,NA,0,11,1,NA,NA,1,1,2,3,2,0,0,0,0,0,1,0,0,0,0,2,4,NA,3,2,34787,1,3,1,39,7,3,1,6081010,1,23,2,10,60,20,-3,2,30,0,3,0.1,60,0,-1,1
"11/16/2019 9:59","11/16/2019 10:07",0,"184.89.129.208",100,501,1,"11/16/2019 10:07","R_2c2CrQ0N4jjYo1Z",NA,NA,NA,NA,28.49859619,-81.53530121,"anonymous","EN",1,75.742,78.704,80.13,2,0,0,73.11,0,0,0,23.544,0,2,"Toyota Echo","5000",2001,"No","","",NA,"","","",NA,"","",NA,NA,"","",NA,NA,"",NA,NA,NA,NA,0,11,1,NA,NA,1,1,2,3,2,0,0,0,0,0,1,0,0,0,0,2,4,NA,3,2,34787,1,3,1,39,7,3,1,6081010,1,24,2,1,15,20,1,0.5,30,0,1,0,15,20,-3,2
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,13,2,0,60,20,1,0,30,20,3,2,60,20,-1,1
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,14,3,0,15,20,-3,5,30,20,1,1,30,0,-1,2
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,15,1,0,30,20,3,1,60,0,-3,5,60,20,3,1
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,16,1,0.5,15,20,-1,10,15,0,3,1,15,20,1,1
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,17,2,0,30,20,-1,0,15,20,-3,5,30,20,1,1
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,18,3,0.1,15,20,3,1,30,0,-1,2,15,0,1,2
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,19,3,5,30,20,1,0,60,20,1,0.1,15,20,3,1
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,20,3,10,30,20,-3,5,60,20,3,0.5,60,0,1,2
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,21,2,2,60,20,-1,5,15,0,-1,1,60,0,-3,2
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,22,2,5,60,20,3,0,60,0,3,10,15,0,3,2
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,23,2,10,60,20,-3,2,30,0,3,0.1,60,0,-1,1
"11/16/2019 10:03","11/16/2019 10:08",0,"71.227.90.0",100,297,1,"11/16/2019 10:08","R_O8MLYrCYeGZTWxz",NA,NA,NA,NA,42.42630005,-82.90139771,"anonymous","EN",1,2.526,2.526,3.42,1,0,0,6.768,0,1.193,3.025,9.572,4,3,"Hyundai Veloster","10000",2016,"No","Subaru Impreza","12000",2019,"No","","",NA,"","",NA,NA,"","",NA,NA,"",1,NA,NA,NA,1,3,1,NA,NA,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,2,5,NA,1,2,48083,1,3,1,35,7,6,1,5279653,2,24,2,1,15,20,1,0.5,30,0,1,0,15,20,-3,2
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,1,3,0,15,0,-3,1,15,20,1,2,30,0,3,2
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,2,3,0.5,60,0,1,0.1,30,0,-3,0,60,0,3,1
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,3,3,0.1,60,0,-1,0,15,0,-3,0,60,20,1,2
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,4,1,0,60,0,3,10,60,20,-3,0,30,20,-1,2
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,5,1,0.5,30,0,1,0.1,60,0,-1,0.1,30,0,-3,1
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,6,2,0.1,30,0,-3,0.1,15,20,3,10,30,20,-3,1
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,7,2,5,15,0,-1,0,30,20,-1,10,60,20,-3,2
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,8,1,2,30,0,3,0.5,15,20,-1,0.5,30,0,1,2
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,9,2,10,15,0,3,2,15,0,1,5,15,0,-1,1
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,10,2,1,30,0,-1,0.5,60,0,1,0.5,15,20,-1,2
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,11,3,2,15,0,1,10,30,20,-3,0,15,0,-3,1
"11/16/2019 10:22","11/16/2019 10:33",0,"71.219.178.179",100,624,1,"11/16/2019 10:33","R_1mt7KIyC87n6dy0",NA,NA,NA,NA,36.98350525,-78.23719788,"anonymous","EN",1,2.603,13.814,15.561,33,10.313,53.246,54.83,4,18.858,24.514,25.997,10,3," chevy silverado","50000",2015,"no","chrysler 300","120000",2006,"no","","",NA,"","",NA,NA,"","",NA,NA,"",2,NA,NA,NA,30,3,1,NA,NA,6,2,2,3,6,0,3,0,1,0,0,0,1,0,0,3,5,NA,1,3,23974,1,4,2,49,7,5,2,8428388,3,12,3,1,60,0,-3,2,60,20,-1,0,30,20,3,1
"11/16/2019 10:27","11/16/2019 10:33",0,"144.92.38.235",100,378,1,"11/16/2019 10:33","R_1FlKqJHzkk3E6Cw",NA,NA,NA,NA,43.07820129,-89.40750122,"anonymous","EN",1,2.207,2.207,3.188,1,18.092,18.092,41.305,1,0,0,27.895,0,1,"","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","",NA,NA,"",NA,NA,NA,NA,30,4,1,NA,NA,2,2,2,3,1,0,0,0,0,0,1,0,0,0,0,1,3,NA,3,1,53703,1,2,1,39,7,7,6,5359623,4,1,1,0,15,0,-3,1,15,20,1,2,30,0,3,2
"11/16/2019 10:27","11/16/2019 10:33",0,"144.92.38.235",100,378,1,"11/16/2019 10:33","R_1FlKqJHzkk3E6Cw",NA,NA,NA,NA,43.07820129,-89.40750122,"anonymous","EN",1,2.207,2.207,3.188,1,18.092,18.092,41.305,1,0,0,27.895,0,1,"","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","",NA,NA,"",NA,NA,NA,NA,30,4,1,NA,NA,2,2,2,3,1,0,0,0,0,0,1,0,0,0,0,1,3,NA,3,1,53703,1,2,1,39,7,7,6,5359623,4,2,3,0.5,60,0,1,0.1,30,0,-3,0,60,0,3,1
